id,Comment,Classes,ner_text,ner_comments,Class_Value
3042,problem challenge engaged list always made available peruse company haswhatsap group contact team leader always engage team member may becan attribute excuse didnat time ask team member ,Very Poor,,,2
3044,supposed come ux ui specification design slow deliver task dropped slow delivery may attributed much work load associated school task continuous assessment making hard concetrate ,Very Poor,,,2
3045,demonstrated willingness learn ,Very Poor,,,2
3046,titus hadgood attitude toward receiving constructive critical feedback working colleague ingroup ,Very Poor,,,2
3047,worked functional website ,Very Poor,,,2
3048,emmanuel managed practicing well best acquire knowledge data science ,Very Poor,,,2
3050,engaged discussion butfeel need alone catch may keen backend development ,Very Poor,,,2
3051,student faced challenge finding right tool ui high level mockup design however managed come desired structural design required interface late used rest team development ,Very Poor,,,2
3052,student eager willing learn improve new skill especially design high fidelity mockups please keep ,Very Poor,,,2
3053,student eager willing learn improve new skill especially design high fidelity mockups please keep ,Very Poor,,,2
3054,engaging though limited response time called explain delivery result ,Very Poor,,,2
3056,first time introduced topractical machine learning task despitelack ofgood theoretical foundation already able implement image classification model following suggested tutorial also went ahead designedcustom neural network purpose show hasgood understanding technical concept challenge moving forward learn theoretical concept improve skill overall task week fully accomplished extra work done setprecedent future task ,Very Poor,first,first,2
3058,tremendous improvement able contribute business side frontend well personal project backend stack ,Very Poor,,,2
3059,completed internship orientation de assembling assembling desktop computer hardware maintainance repair software installation ,Very Poor,,,2
3060,doesattend work always absent seen thrice ever since internship started simple task among team till attended doesnot communicate doesnt relate team member general tried best cango ,Very Poor,,,2
3061,learned work xml response got know read information xml ,Very Poor,,,2
3062,successfully adopted early image classification pipeline fornew task bean classification also gone ahead implementeddifferent neural network architecture task compare two modelsbelieve still alot reading needto done getbetter understanding theory getting ,Very Poor,two,two,2
3063,response team activity seems prompt improving definitelysign potential ,Very Poor,,,2
3064,socilaise colleague ask question active creative solving problem ,Very Poor,,,2
3065,debugging skill werelittle bit lacking though time look promising gain art havingsharp eye certain syntax work ethic good well direction direction following good thus savedlot time back end setup ,Very Poor,,,2
